"@timestamp","header.status","header.alternativeIdentifier","header.actionId"
"Feb 2, 2023 @ 12:49:44.957",SUCCESS,QR4QM686226795BRIG3,124434698-ANALYZER_12044
"Feb 2, 2023 @ 12:49:44.883",SUCCESS,QR4OV356374925BRIG3,124434685-ANALYZER_12044
"Feb 2, 2023 @ 12:49:44.472",SUCCESS,QR4TE691213724BRIG3,124434600-ANALYZER_12044
"Feb 2, 2023 @ 12:49:44.143",SUCCESS,QR4NA899023219BRIG3,124434671-ANALYZER_12044
"Feb 2, 2023 @ 12:49:44.102",SUCCESS,QR4NA912854195BRIG3,124434726-ANALYZER_14655
"Feb 2, 2023 @ 12:49:43.959",SUCCESS,QR4QM906500450BRIG3,124434661-ANALYZER_12044
"Feb 2, 2023 @ 12:49:43.891",SUCCESS,QR4NL350175776BRIG3,124434694-ANALYZER_12045
"Feb 2, 2023 @ 12:49:43.884",SUCCESS,QR4NA919838158BRIG3,124434676-ANALYZER_12044
"Feb 2, 2023 @ 12:49:43.110",SUCCESS,QR4NA924957626BRIG3,124434672-ANALYZER_12044
"Feb 2, 2023 @ 12:49:42.959",SUCCESS,QR4QP043451197BRIG3,124434658-ANALYZER_12044
"Feb 2, 2023 @ 12:49:42.959",SUCCESS,QR4TE578159031BRIG3,124434655-ANALYZER_14655
"Feb 2, 2023 @ 12:49:42.959",SUCCESS,QR4NA916663015BRIG3,124434650-ANALYZER_12044
"Feb 2, 2023 @ 12:49:42.958",SUCCESS,QR4TE142225603BRIG3,124434656-ANALYZER_12044
"Feb 2, 2023 @ 12:49:42.883",SUCCESS,QR4NA897330874BRIG3,124434714-ANALYZER_14655
"Feb 2, 2023 @ 12:49:42.882",SUCCESS,QR4TE381375857BRIG3,124434645-ANALYZER_12044
"Feb 2, 2023 @ 12:49:42.791",SUCCESS,QR4NA924957626BRIG3,124434679-ANALYZER_12045
"Feb 2, 2023 @ 12:49:42.556",SUCCESS,QR4OO364428634BRIG3,124434647-ANALYZER_12044
"Feb 2, 2023 @ 12:49:42.111",SUCCESS,QR4QM982360206BRIG3,124434670-ANALYZER_12044
"Feb 2, 2023 @ 12:49:42.110",SUCCESS,QR4OZ898919185BRIG3,124434660-ANALYZER_12044
"Feb 2, 2023 @ 12:49:42.100",SUCCESS,QR4TE409822954BRIG3,124434641-ANALYZER_12044
"Feb 2, 2023 @ 12:49:41.960",SUCCESS,QR4TE300434739BRIG3,124434590-ANALYZER_14655
"Feb 2, 2023 @ 12:49:41.959",SUCCESS,QR4TE520675345BRIG3,124434699-ANALYZER_14655
"Feb 2, 2023 @ 12:49:41.885",SUCCESS,QR4TE648748540BRIG3,124434686-ANALYZER_14655
"Feb 2, 2023 @ 12:49:41.883",SUCCESS,QR4QC542307762BRIG3,124434636-ANALYZER_12044
"Feb 2, 2023 @ 12:49:41.882",SUCCESS,QR4TE657022676BRIG3,124434657-ANALYZER_12045
"Feb 2, 2023 @ 12:49:41.882",SUCCESS,QR4QP043692754BRIG3,124434653-ANALYZER_12045
"Feb 2, 2023 @ 12:49:41.539",SUCCESS,QR4QP006778005BRIG3,124434557-ANALYZER_12044
"Feb 2, 2023 @ 12:49:41.143",SUCCESS,QR4QP028269702BRIG3,124434648-ANALYZER_12044
"Feb 2, 2023 @ 12:49:40.958",SUCCESS,QR4TE524747462BRIG3,124434702-ANALYZER_14655
"Feb 2, 2023 @ 12:49:40.945",SUCCESS,QR4QP046160162BRIG3,124434691-ANALYZER_14655
"Feb 2, 2023 @ 12:49:40.882",SUCCESS,QR4QM991786650BRIG3,124434646-ANALYZER_12047
"Feb 2, 2023 @ 12:49:40.556",SUCCESS,QR4OV366489287BRIG3,124434632-ANALYZER_12045
"Feb 2, 2023 @ 12:49:40.552",SUCCESS,QR4OQ521641272BRIG3,124434604-ANALYZER_12045
"Feb 2, 2023 @ 12:49:40.552",SUCCESS,QR4OV033325438BRIG3,124434628-ANALYZER_12044
"Feb 2, 2023 @ 12:49:40.145",SUCCESS,QR4QM991943063BRIG3,124434618-ANALYZER_12044
"Feb 2, 2023 @ 12:49:39.957",SUCCESS,QR4QM991786650BRIG3,124434626-ANALYZER_12044
"Feb 2, 2023 @ 12:49:39.957",SUCCESS,QR4QP029706625BRIG3,124434651-ANALYZER_12045
"Feb 2, 2023 @ 12:49:39.946",SUCCESS,QR4QP027530568BRIG3,124434696-ANALYZER_14655
"Feb 2, 2023 @ 12:49:39.882",SUCCESS,QR4NA916741923BRIG3,124434637-ANALYZER_14655
"Feb 2, 2023 @ 12:49:39.473",SUCCESS,QR4OV355183536BRIG3,124434678-ANALYZER_14655
"Feb 2, 2023 @ 12:49:39.473",SUCCESS,QR4QP032632131BRIG3,124434643-ANALYZER_12045
"Feb 2, 2023 @ 12:49:39.472",SUCCESS,QR4TE645772187BRIG3,124434665-ANALYZER_14655
"Feb 2, 2023 @ 12:49:38.945",SUCCESS,QR4QP051230895BRIG3,124434598-ANALYZER_12044
"Feb 2, 2023 @ 12:49:38.882",SUCCESS,QR4TE641680145BRIG3,124434638-ANALYZER_12045
"Feb 2, 2023 @ 12:49:38.551",SUCCESS,QR4TE162865526BRIG3,124434673-ANALYZER_14655
"Feb 2, 2023 @ 12:49:38.110",SUCCESS,QR4TE691469897BRIG3,124434619-ANALYZER_12044
"Feb 2, 2023 @ 12:49:38.102",SUCCESS,QR4QP045538090BRIG3,124434603-ANALYZER_12044
"Feb 2, 2023 @ 12:49:37.889",SUCCESS,QR4QC564782578BRIG3,124434592-ANALYZER_14655
"Feb 2, 2023 @ 12:49:37.733",SUCCESS,QR4QP041841597BRIG3,124434605-ANALYZER_12044
"Feb 2, 2023 @ 12:49:37.733",SUCCESS,QR4TE645770420BRIG3,124434596-ANALYZER_14655
"Feb 2, 2023 @ 12:49:37.552",SUCCESS,QR4TE031787389BRIG3,124434597-ANALYZER_12045
"Feb 2, 2023 @ 12:49:37.539",SUCCESS,QR4NL349800557BRIG3,124434608-ANALYZER_12044
"Feb 2, 2023 @ 12:49:37.472",SUCCESS,QR4NA899960294BRIG3,124434644-ANALYZER_14655
"Feb 2, 2023 @ 12:49:37.111",SUCCESS,QR4QC562742823BRIG3,124434613-ANALYZER_12044
"Feb 2, 2023 @ 12:49:36.956",SUCCESS,QR4TE429956102BRIG3,124434659-ANALYZER_14655
"Feb 2, 2023 @ 12:49:36.882",SUCCESS,QR4QP053473563BRIG3,124434582-ANALYZER_12045
"Feb 2, 2023 @ 12:49:36.881",SUCCESS,QR4OU251259850BRIG3,124434594-ANALYZER_12045
"Feb 2, 2023 @ 12:49:36.732",SUCCESS,QR4NA912091391BRIG3,124434610-ANALYZER_12045
"Feb 2, 2023 @ 12:49:36.542",SUCCESS,QR4NL347319909BRIG3,124434649-ANALYZER_14655
"Feb 2, 2023 @ 12:49:36.111",SUCCESS,QR4NA916932865BRIG3,124434593-ANALYZER_12044
"Feb 2, 2023 @ 12:49:35.945",SUCCESS,QR4OV315415183BRIG3,124434640-ANALYZER_14655
"Feb 2, 2023 @ 12:49:35.883",SUCCESS,QR4OZ924219869BRIG3,124434472-ANALYZER_12044
"Feb 2, 2023 @ 12:49:35.824",SUCCESS,QR4QP042097756BRIG3,124434580-ANALYZER_14655
"Feb 2, 2023 @ 12:49:35.792",SUCCESS,QR4OV386948375BRIG3,124434585-ANALYZER_12044
"Feb 2, 2023 @ 12:49:35.111",SUCCESS,QR4QC568662774BRIG3,124434627-ANALYZER_14655
"Feb 2, 2023 @ 12:49:35.111",SUCCESS,QR4QL814407476BRIG3,124434562-ANALYZER_12044
"Feb 2, 2023 @ 12:49:34.956",SUCCESS,QR4OV386948375BRIG3,124434591-ANALYZER_12045
"Feb 2, 2023 @ 12:49:34.883",SUCCESS,QR4TE312351299BRIG3,124434631-ANALYZER_14655
"Feb 2, 2023 @ 12:49:34.825",SUCCESS,QR4NA917140253BRIG3,124434617-ANALYZER_14655
"Feb 2, 2023 @ 12:49:34.622",SUCCESS,QR4OZ906255405BRIG3,124434575-ANALYZER_12045
"Feb 2, 2023 @ 12:49:34.552",SUCCESS,QR4QM872889968BRIG3,124434560-ANALYZER_12044
"Feb 2, 2023 @ 12:49:33.957",SUCCESS,QR4NL348284450BRIG3,124434573-ANALYZER_12045
"Feb 2, 2023 @ 12:49:33.957",SUCCESS,QR4QC451376851BRIG3,124434529-ANALYZER_12044
"Feb 2, 2023 @ 12:49:33.946",SUCCESS,QR4OV322189880BRIG3,124434621-ANALYZER_14655
"Feb 2, 2023 @ 12:49:33.883",SUCCESS,QR4QM979648638BRIG3,124434614-ANALYZER_14655
"Feb 2, 2023 @ 12:49:33.826",SUCCESS,QR4QP022704148BRIG3,124434554-ANALYZER_12047
"Feb 2, 2023 @ 12:49:33.553",SUCCESS,QR4TE666423690BRIG3,124434566-ANALYZER_12044
"Feb 2, 2023 @ 12:49:33.143",SUCCESS,QR4TE526859197BRIG3,124434564-ANALYZER_12047
"Feb 2, 2023 @ 12:49:33.110",SUCCESS,QR4OZ583539341BRIG3,124434609-ANALYZER_14655
"Feb 2, 2023 @ 12:49:32.881",SUCCESS,QR4QP005323609BRIG3,124434572-ANALYZER_12045
"Feb 2, 2023 @ 12:49:32.539",SUCCESS,QR4QC212072209BRIG3,124434514-ANALYZER_12044
"Feb 2, 2023 @ 12:49:32.111",SUCCESS,QR4TE209836003BRIG3,124434539-ANALYZER_14655
"Feb 2, 2023 @ 12:49:32.111",SUCCESS,QR4TE551692936BRIG3,124434602-ANALYZER_14655
"Feb 2, 2023 @ 12:49:32.104",SUCCESS,QR4TE645561537BRIG3,124434462-ANALYZER_14655
"Feb 2, 2023 @ 12:49:31.958",SUCCESS,QR4OV291597440BRIG3,124434581-ANALYZER_14655
"Feb 2, 2023 @ 12:49:31.958",SUCCESS,QR4QP031801911BRIG3,124434551-ANALYZER_12044
"Feb 2, 2023 @ 12:49:31.881",SUCCESS,QR4QP033920911BRIG3,124434540-ANALYZER_12045
"Feb 2, 2023 @ 12:49:31.824",SUCCESS,QR4OV279069158BRIG3,124434531-ANALYZER_12044
"Feb 2, 2023 @ 12:49:31.791",SUCCESS,QR4QC517186016BRIG3,124434552-ANALYZER_12044
"Feb 2, 2023 @ 12:49:31.556",SUCCESS,QR4QL878137330BRIG3,124434556-ANALYZER_12045
"Feb 2, 2023 @ 12:49:31.474",SUCCESS,QR4NA911749050BRIG3,124434534-ANALYZER_12044
"Feb 2, 2023 @ 12:49:31.474",SUCCESS,QR4OV276755656BRIG3,124434606-ANALYZER_14655
"Feb 2, 2023 @ 12:49:31.473",SUCCESS,QR4OV416445771BRIG3,124434543-ANALYZER_12044
"Feb 2, 2023 @ 12:49:31.143",SUCCESS,QR4QP046131237BRIG3,124434530-ANALYZER_12044
"Feb 2, 2023 @ 12:49:30.882",SUCCESS,QR4QP041411439BRIG3,124434536-ANALYZER_12045
"Feb 2, 2023 @ 12:49:30.882",SUCCESS,QR4OV032883466BRIG3,124434523-ANALYZER_12044
"Feb 2, 2023 @ 12:49:30.553",SUCCESS,QR4OV368295791BRIG3,124434538-ANALYZER_12044
"Feb 2, 2023 @ 12:49:30.552",SUCCESS,QR4NA917792039BRIG3,124434492-ANALYZER_12044
"Feb 2, 2023 @ 12:49:30.539",SUCCESS,QR4TE669587834BRIG3,124434584-ANALYZER_14655
"Feb 2, 2023 @ 12:49:30.111",SUCCESS,QR4QP031220514BRIG3,124434526-ANALYZER_12045
"Feb 2, 2023 @ 12:49:30.110",SUCCESS,QR4TE087039081BRIG3,124434568-ANALYZER_14655
"Feb 2, 2023 @ 12:49:29.882",SUCCESS,QR4DY957186531BRIG3,124434482-ANALYZER_12044
"Feb 2, 2023 @ 12:49:29.824",SUCCESS,QR4TE689919439BRIG3,124434506-ANALYZER_12045
"Feb 2, 2023 @ 12:49:29.733",SUCCESS,QR4OV372858437BRIG3,124434504-ANALYZER_12044
"Feb 2, 2023 @ 12:49:29.623",SUCCESS,QR4QP018545502BRIG3,124434517-ANALYZER_12044
"Feb 2, 2023 @ 12:49:29.540",SUCCESS,QR4OL768801701BRIG3,124434498-ANALYZER_12044
"Feb 2, 2023 @ 12:49:29.539",SUCCESS,QR4TE575069751BRIG3,124434516-ANALYZER_12045
"Feb 2, 2023 @ 12:49:29.099",SUCCESS,QR4NA917792039BRIG3,124434507-ANALYZER_12045
"Feb 2, 2023 @ 12:49:28.956",SUCCESS,QR4OZ885575720BRIG3,124434527-ANALYZER_12045
"Feb 2, 2023 @ 12:49:28.882",SUCCESS,QR4DY957186531BRIG3,124434499-ANALYZER_12045
"Feb 2, 2023 @ 12:49:28.882",SUCCESS,QR4TE649040664BRIG3,124434574-ANALYZER_14655
"Feb 2, 2023 @ 12:49:28.472",SUCCESS,QR4OV279695996BRIG3,124434555-ANALYZER_14655
"Feb 2, 2023 @ 12:49:28.144",SUCCESS,QR4TE677347711BRIG3,124434563-ANALYZER_14655
"Feb 2, 2023 @ 12:49:27.959",SUCCESS,QR4QP009683837BRIG3,124434488-ANALYZER_12045
"Feb 2, 2023 @ 12:49:27.958",SUCCESS,QR4TE568296917BRIG3,124434468-ANALYZER_14655
"Feb 2, 2023 @ 12:49:27.883",SUCCESS,QR4QM997499780BRIG3,124434475-ANALYZER_12044
"Feb 2, 2023 @ 12:49:27.882",SUCCESS,QR4QC573949585BRIG3,124434496-ANALYZER_12044
"Feb 2, 2023 @ 12:49:27.623",SUCCESS,QR4QP028527429BRIG3,124434465-ANALYZER_12044
"Feb 2, 2023 @ 12:49:27.556",SUCCESS,QR4OZ924219869BRIG3,124434480-ANALYZER_12045
"Feb 2, 2023 @ 12:49:27.111",SUCCESS,QR4NL338606209BRIG3,124434571-ANALYZER_14655
"Feb 2, 2023 @ 12:49:26.553",SUCCESS,QR4QP036870247BRIG3,124434467-ANALYZER_12044
"Feb 2, 2023 @ 12:49:26.552",SUCCESS,QR4QP041413956BRIG3,124434005-ANALYZER_12045
"Feb 2, 2023 @ 12:49:26.552",SUCCESS,QR4TE689238223BRIG3,124434474-ANALYZER_12044
"Feb 2, 2023 @ 12:49:26.143",SUCCESS,QR4OZ719019802BRIG3,124434549-ANALYZER_14655
"Feb 2, 2023 @ 12:49:26.100",SUCCESS,QR4QP028527429BRIG3,124434470-ANALYZER_12045
"Feb 2, 2023 @ 12:49:25.959",SUCCESS,QR4OZ670116007BRIG3,124434513-ANALYZER_14655
"Feb 2, 2023 @ 12:49:25.958",SUCCESS,QR4TE688652439BRIG3,124434528-ANALYZER_14655
"Feb 2, 2023 @ 12:49:25.882",SUCCESS,QR4TE687396941BRIG3,124434519-ANALYZER_14655
"Feb 2, 2023 @ 12:49:25.881",SUCCESS,QR4NA924864535BRIG3,124434408-ANALYZER_12044
"Feb 2, 2023 @ 12:49:25.541",SUCCESS,QR4TE381575221BRIG3,124434533-ANALYZER_14655
"Feb 2, 2023 @ 12:49:24.958",SUCCESS,QR4QC384740302BRIG3,124434384-ANALYZER_12045
"Feb 2, 2023 @ 12:49:24.885",SUCCESS,QR4OS759733190BRIG3,124434545-ANALYZER_14655
"Feb 2, 2023 @ 12:49:24.882",SUCCESS,QR4NA893175613BRIG3,124434457-ANALYZER_12044
"Feb 2, 2023 @ 12:49:24.734",SUCCESS,QR4TE520482084BRIG3,124434524-ANALYZER_14655
"Feb 2, 2023 @ 12:49:24.733",SUCCESS,QR4OV027080064BRIG3,124434501-ANALYZER_14655
"Feb 2, 2023 @ 12:49:24.539",SUCCESS,QR4TE657046862BRIG3,124434508-ANALYZER_14655
"Feb 2, 2023 @ 12:49:24.101",SUCCESS,QR4OX098015316BRIG3,124434455-ANALYZER_14655
"Feb 2, 2023 @ 12:49:23.958",SUCCESS,QR4TE675028233BRIG3,124434473-ANALYZER_14655
"Feb 2, 2023 @ 12:49:23.884",SUCCESS,QR4NA924582852BRIG3,124434433-ANALYZER_12044
"Feb 2, 2023 @ 12:49:23.734",SUCCESS,QR4TE465360658BRIG3,124434495-ANALYZER_14655
"Feb 2, 2023 @ 12:49:23.552",SUCCESS,QR4NL351104904BRIG3,124434447-ANALYZER_12044
"Feb 2, 2023 @ 12:49:23.552",SUCCESS,QR4QP018686045BRIG3,124434380-ANALYZER_12044
"Feb 2, 2023 @ 12:49:23.143",SUCCESS,QR4OE596455781BRIG3,124434426-ANALYZER_7542
"Feb 2, 2023 @ 12:49:22.959",SUCCESS,QR4NL344798940BRIG3,124434479-ANALYZER_14655
"Feb 2, 2023 @ 12:49:22.882",SUCCESS,QR4TE403360658BRIG3,124434429-ANALYZER_12044
"Feb 2, 2023 @ 12:49:22.732",SUCCESS,QR4QM789050305BRIG3,124433976-ANALYZER_12045
"Feb 2, 2023 @ 12:49:22.473",SUCCESS,QR4TE663493060BRIG3,124434485-ANALYZER_14655
"Feb 2, 2023 @ 12:49:21.959",SUCCESS,QR4OO108494256BRIG3,124434425-ANALYZER_12044
"Feb 2, 2023 @ 12:49:21.959",SUCCESS,QR4NA913228215BRIG3,124434442-ANALYZER_14655
"Feb 2, 2023 @ 12:49:21.958",SUCCESS,QR4TE551845929BRIG3,124434402-ANALYZER_12047
"Feb 2, 2023 @ 12:49:21.883",SUCCESS,QR4TE070672445BRIG3,124434436-ANALYZER_14655
"Feb 2, 2023 @ 12:49:21.882",SUCCESS,QR4TE692999879BRIG3,124434420-ANALYZER_12044
"Feb 2, 2023 @ 12:49:21.737",SUCCESS,QR4QM985186413BRIG3,124434424-ANALYZER_12047
"Feb 2, 2023 @ 12:49:21.552",SUCCESS,QR4TE665234139BRIG3,124434478-ANALYZER_14655
"Feb 2, 2023 @ 12:49:21.540",SUCCESS,QR4QC436609939BRIG3,124434373-ANALYZER_12045
"Feb 2, 2023 @ 12:49:21.539",SUCCESS,QR4QB771759632BRIG3,124434415-ANALYZER_12045
"Feb 2, 2023 @ 12:49:20.959",SUCCESS,QR4QP033636320BRIG3,124434416-ANALYZER_12044
"Feb 2, 2023 @ 12:49:20.959",SUCCESS,QR4QM737298547BRIG3,124434417-ANALYZER_12044
"Feb 2, 2023 @ 12:49:20.884",SUCCESS,QR4OV320467339BRIG3,124434464-ANALYZER_14655
"Feb 2, 2023 @ 12:49:20.881",SUCCESS,QR4OV215812743BRIG3,124434407-ANALYZER_12044
"Feb 2, 2023 @ 12:49:20.556",SUCCESS,QR4OZ999564438BRIG3,124434439-ANALYZER_14655
"Feb 2, 2023 @ 12:49:20.554",SUCCESS,QR4QP004732902BRIG3,124434385-ANALYZER_12044
"Feb 2, 2023 @ 12:49:20.553",SUCCESS,QR4QP005972325BRIG3,124434378-ANALYZER_12044
"Feb 2, 2023 @ 12:49:19.959",SUCCESS,QR4TE657048537BRIG3,124434450-ANALYZER_14655
"Feb 2, 2023 @ 12:49:19.884",SUCCESS,QR4TE195318275BRIG3,124434446-ANALYZER_14655
"Feb 2, 2023 @ 12:49:19.883",SUCCESS,QR4TE659143408BRIG3,124434395-ANALYZER_12044
"Feb 2, 2023 @ 12:49:19.883",SUCCESS,QR4OV345593528BRIG3,124434376-ANALYZER_12044
"Feb 2, 2023 @ 12:49:19.883",SUCCESS,QR4QM915344700BRIG3,124434453-ANALYZER_14655
"Feb 2, 2023 @ 12:49:19.883",SUCCESS,QR4LX984464075CNIG3,124434398-ANALYZER_12044
"Feb 2, 2023 @ 12:49:19.102",SUCCESS,QR4TE551845929BRIG3,124434397-ANALYZER_12044
"Feb 2, 2023 @ 12:49:18.957",SUCCESS,QR4OV026816286BRIG3,124434414-ANALYZER_12045
"Feb 2, 2023 @ 12:49:18.956",SUCCESS,QR4TE025483851BRIG3,124434437-ANALYZER_14655
"Feb 2, 2023 @ 12:49:18.623",SUCCESS,QR4TE300913774BRIG3,124434383-ANALYZER_14655
"Feb 2, 2023 @ 12:49:18.143",SUCCESS,QR4TE655633511BRIG3,124434390-ANALYZER_12045
"Feb 2, 2023 @ 12:49:17.961",SUCCESS,QR4TE672347238BRIG3,124434377-ANALYZER_14655
"Feb 2, 2023 @ 12:49:17.882",SUCCESS,QR4QP005972325BRIG3,124434386-ANALYZER_12045
"Feb 2, 2023 @ 12:49:17.732",SUCCESS,QR4NL350138901BRIG3,124434379-ANALYZER_12047
"Feb 2, 2023 @ 12:49:17.622",SUCCESS,QR4QP018686045BRIG3,124434388-ANALYZER_12047
"Feb 2, 2023 @ 12:49:17.551",SUCCESS,QR4TE668541779BRIG3,124434372-ANALYZER_12045
"Feb 2, 2023 @ 12:49:17.540",SUCCESS,QR4QP028903345BRIG3,124434344-ANALYZER_12044
"Feb 2, 2023 @ 12:49:16.959",SUCCESS,QR4TE013883993BRIG3,124434418-ANALYZER_14655
"Feb 2, 2023 @ 12:49:16.958",SUCCESS,QR4QM800493758BRIG3,124434360-ANALYZER_12045
"Feb 2, 2023 @ 12:49:16.881",SUCCESS,QR4NA916285296BRIG3,124434422-ANALYZER_14655
"Feb 2, 2023 @ 12:49:16.881",SUCCESS,QR4QB951841450BRIG3,124434362-ANALYZER_12045
"Feb 2, 2023 @ 12:49:16.552",SUCCESS,QR4TE565151003BRIG3,124434427-ANALYZER_14655
"Feb 2, 2023 @ 12:49:16.473",SUCCESS,QR4LB562563209HKIG3,124434368-ANALYZER_12044
"Feb 2, 2023 @ 12:49:16.110",SUCCESS,QR4QM821016904BRIG3,124434366-ANALYZER_12044
"Feb 2, 2023 @ 12:49:15.957",SUCCESS,QR4TE672997689BRIG3,124434404-ANALYZER_14655
"Feb 2, 2023 @ 12:49:15.886",SUCCESS,QR4TE408300245BRIG3,124434432-ANALYZER_14655
"Feb 2, 2023 @ 12:49:15.886",SUCCESS,QR4OV227330394BRIG3,124434371-ANALYZER_12045
"Feb 2, 2023 @ 12:49:15.100",SUCCESS,QR4TE567034543BRIG3,124434391-ANALYZER_14655
"Feb 2, 2023 @ 12:49:15.100",SUCCESS,QR4NL347467690BRIG3,124434412-ANALYZER_14655
"Feb 2, 2023 @ 12:49:14.473",SUCCESS,QR4TE659139160BRIG3,124434256-ANALYZER_12044
"Feb 2, 2023 @ 12:49:14.473",SUCCESS,QR4QC541437633BRIG3,124434337-ANALYZER_12044
"Feb 2, 2023 @ 12:49:14.111",SUCCESS,QR4TE670300547BRIG3,124434389-ANALYZER_14655
"Feb 2, 2023 @ 12:49:13.958",SUCCESS,QR4TE506121875BRIG3,124434393-ANALYZER_14655
"Feb 2, 2023 @ 12:49:13.958",SUCCESS,QR4TE319874162BRIG3,124434369-ANALYZER_14655
"Feb 2, 2023 @ 12:49:13.957",SUCCESS,QR4QP016903649BRIG3,124434342-ANALYZER_12044
"Feb 2, 2023 @ 12:49:13.735",SUCCESS,QR4NA924792480BRIG3,124434353-ANALYZER_12045
"Feb 2, 2023 @ 12:49:13.624",SUCCESS,QR4TE674705485BRIG3,124434399-ANALYZER_14655
"Feb 2, 2023 @ 12:49:13.622",SUCCESS,QR4TE557036615BRIG3,124434340-ANALYZER_12044
"Feb 2, 2023 @ 12:49:13.474",SUCCESS,QR4NA917344733BRIG3,124434257-ANALYZER_12044
"Feb 2, 2023 @ 12:49:13.473",SUCCESS,QR4QM795977053BRIG3,124434347-ANALYZER_12045
"Feb 2, 2023 @ 12:49:12.539",SUCCESS,QR4QP038552480BRIG3,124434334-ANALYZER_12045
"Feb 2, 2023 @ 12:49:11.958",SUCCESS,QR4OV413086195BRIG3,124434333-ANALYZER_12044
"Feb 2, 2023 @ 12:49:11.958",SUCCESS,QR4OX273095469BRIG3,124434335-ANALYZER_12044
"Feb 2, 2023 @ 12:49:11.958",SUCCESS,QR4OQ818954469BRIG3,124434327-ANALYZER_12044
"Feb 2, 2023 @ 12:49:11.881",SUCCESS,QR4QC514016888BRIG3,124434298-ANALYZER_12045
"Feb 2, 2023 @ 12:49:11.551",SUCCESS,QR4QP045659570BRIG3,124434336-ANALYZER_12045
"Feb 2, 2023 @ 12:49:11.473",SUCCESS,QR4QP050156527BRIG3,124434365-ANALYZER_14655
"Feb 2, 2023 @ 12:49:11.472",SUCCESS,QR4QP039329614BRIG3,124434323-ANALYZER_12044
"Feb 2, 2023 @ 12:49:10.958",SUCCESS,QR4QC472827891BRIG3,124434321-ANALYZER_12045
"Feb 2, 2023 @ 12:49:10.957",SUCCESS,QR4TE649711104BRIG3,124434361-ANALYZER_14655
"Feb 2, 2023 @ 12:49:10.885",SUCCESS,QR4TE466392688BRIG3,124434329-ANALYZER_12044
"Feb 2, 2023 @ 12:49:10.883",SUCCESS,QR4TE622830553BRIG3,124434367-ANALYZER_14655
"Feb 2, 2023 @ 12:49:10.881",SUCCESS,QR4NL347547438BRIG3,124434330-ANALYZER_12045
"Feb 2, 2023 @ 12:49:10.792",SUCCESS,QR4QM946355849BRIG3,124434314-ANALYZER_12044
"Feb 2, 2023 @ 12:49:10.622",SUCCESS,QR4QC549799372BRIG3,124434363-ANALYZER_14655
"Feb 2, 2023 @ 12:49:10.622",SUCCESS,QR4TE188998604BRIG3,124434324-ANALYZER_12045
"Feb 2, 2023 @ 12:49:10.110",SUCCESS,QR4OQ818954469BRIG3,124434332-ANALYZER_12045
"Feb 2, 2023 @ 12:49:09.759",SUCCESS,QR4QM992338366BRIG3,124434258-ANALYZER_12044
"Feb 2, 2023 @ 12:49:08.959",SUCCESS,QR4QM946355849BRIG3,124434319-ANALYZER_12045
"Feb 2, 2023 @ 12:49:08.958",SUCCESS,QR4TE023632867BRIG3,124434278-ANALYZER_12044
"Feb 2, 2023 @ 12:49:08.958",SUCCESS,QR4TE645863055BRIG3,124434320-ANALYZER_12045
"Feb 2, 2023 @ 12:49:08.957",SUCCESS,QR4QC563593799BRIG3,124434310-ANALYZER_12044
"Feb 2, 2023 @ 12:49:07.882",SUCCESS,QR4FE125726468MGIG3,124434305-ANALYZER_12045
"Feb 2, 2023 @ 12:49:07.552",SUCCESS,QR4TE657059129BRIG3,124434247-ANALYZER_12044
"Feb 2, 2023 @ 12:49:07.100",SUCCESS,QR4NA917733971BRIG3,124434297-ANALYZER_12045
"Feb 2, 2023 @ 12:49:06.883",SUCCESS,QR4FE125751476MGIG3,124434309-ANALYZER_12045
"Feb 2, 2023 @ 12:49:06.882",SUCCESS,QR4QC454582075BRIG3,124434286-ANALYZER_12044
"Feb 2, 2023 @ 12:49:04.957",SUCCESS,QR4TE480257975BRIG3,124434300-ANALYZER_12045
"Feb 2, 2023 @ 12:49:04.957",SUCCESS,QR4SM040568979BRIG3,124434274-ANALYZER_7540
"Feb 2, 2023 @ 12:49:04.623",SUCCESS,QR4TE581480780BRIG3,124434294-ANALYZER_12045
"Feb 2, 2023 @ 12:49:03.960",SUCCESS,QR4TE668541779BRIG3,124434280-ANALYZER_12044
"Feb 2, 2023 @ 12:49:03.960",SUCCESS,QR4TE404824661BRIG3,124434292-ANALYZER_12045
"Feb 2, 2023 @ 12:49:03.882",SUCCESS,QR4QC454582075BRIG3,124434291-ANALYZER_12045
"Feb 2, 2023 @ 12:49:03.881",SUCCESS,QR4TE675523033BRIG3,124434279-ANALYZER_12045
"Feb 2, 2023 @ 12:49:03.472",SUCCESS,QR4QP038544072BRIG3,124434276-ANALYZER_12044
"Feb 2, 2023 @ 12:49:02.882",SUCCESS,QR4QP023921387BRIG3,124434275-ANALYZER_12045
"Feb 2, 2023 @ 12:49:02.882",SUCCESS,QR4NA918917605BRIG3,124434296-ANALYZER_12045
"Feb 2, 2023 @ 12:49:02.824",SUCCESS,QR4TE581480780BRIG3,124434270-ANALYZER_12044
"Feb 2, 2023 @ 12:49:02.622",SUCCESS,QR4QM992338366BRIG3,124434285-ANALYZER_12045
"Feb 2, 2023 @ 12:49:02.110",SUCCESS,QR4QM942473394BRIG3,124434272-ANALYZER_12045
"Feb 2, 2023 @ 12:49:02.110",SUCCESS,QR4TE473766377BRIG3,124434290-ANALYZER_12045
